0	1955
0	2102
0	12785
0	19989
0	20825
0	25406
1	20650
3	13490
4	7173
4	9081
4	19816
5	338
5	6784
5	24646
6	5181
6	9534
6	15064
6	27027
8	7994
9	10889
10	5936
10	9667
10	10698
10	13644
10	14621
10	16563
10	18196
11	5723
11	17645
12	18196
13	792
13	1355
13	2048
13	2491
13	5077
14	17726
14	22926
15	25139
16	239
16	1321
16	3112
16	8783
16	10788
16	15622
16	22161
17	13089
17	13758
17	15001
17	20359
17	23668
17	24367
18	7225
18	17656
18	18340
18	19988
19	11924
20	24155
21	8502
21	11042
21	16440
22	992
22	6805
23	7997
23	14981
23	26696
24	6505
24	12177
24	25525
25	7593
25	8528
26	5032
27	5368
27	14010
27	22497
27	24801
28	599
28	19347
29	1245
29	8384
29	13526
29	25805
32	19531
32	26561
33	14661
33	19775
34	1218
34	7997
34	14162
34	17520
34	24646
35	16440
35	18414
37	6085
38	4349
38	26581
39	7173
40	20418
41	6735
42	17770
42	20825
42	21157
42	21185
43	4519
43	9192
43	13171
43	14259
43	25713
44	12208
44	20461
45	25939
45	26509
45	26559
45	27622
46	11825
46	11961
46	27237
47	7173
47	18915
48	6193
48	21367
49	6921
49	23055
49	23647
50	20499
51	17494
51	18305
51	18905
52	63
52	1955
52	13590
53	3723
53	25406
54	13272
54	25754
55	4007
55	22039
55	22639
55	25754
56	99
56	992
56	13496
56	19831
56	20154
56	24519
56	24529
57	20499
58	1116
58	1931
58	18551
58	24678
59	1321
59	7225
59	7293
59	17114
59	24801
60	18753
60	19814
61	4950
61	12727
62	17190
62	20730
63	582
63	5196
63	9143
63	12445
63	13580
63	16183
63	16239
63	17794
63	18834
63	19168
63	21707
63	22140
64	4007
64	6211
64	7513
64	18327
64	23741
64	26223
65	12575
65	15422
66	12044
67	3218
67	18691
68	24040
69	8224
70	8699
70	21760
70	24155
70	24801
70	26422
71	5401
71	9687
71	17494
71	25406
72	2809
72	17198
72	21509
72	21882
72	22936
73	20008
74	5401
74	14162
74	15717
76	6333
76	6854
76	10128
76	10407
76	23314
76	25307
77	18237
78	10992
78	22752
78	23142
78	24330
79	96
79	3653
79	14753
79	20293
79	23412
79	25939
80	12024
80	16229
80	17758
80	18237
80	23629
81	25814
82	594
82	14454
82	15662
82	19588
82	26407
83	2451
83	2760
83	3461
83	3526
83	3962
83	4152
83	5443
83	11076
83	13385
83	16663
83	17683
83	24961
84	3926
84	8232
84	11924
85	1980
86	3673
86	10788
86	11855
86	26509
87	99
