0	4951
0	11141
0	12374
0	21423
1	1260
1	1484
1	9767
1	11189
2	14621
2	14751
2	18753
4	7593
7	9787
8	10560
9	756
9	1636
9	16077
11	16077
12	20354
14	1807
14	8091
14	17156
15	5579
15	13089
16	9399
17	8884
17	15001
19	18236
20	15724
22	7836
24	5093
24	14921
25	212
26	756
26	6109
26	6212
26	16014
29	12077
30	1070
30	9330
30	15741
30	19042
31	303
31	1521
31	3688
31	6854
31	10394
31	20066
33	9225
33	10529
33	14247
33	14504
33	15001
33	16102
33	16344
33	18342
34	3112
34	5423
34	19911
35	6799
36	8807
36	20066
36	20998
37	5409
37	5423
37	8827
37	14995
37	22040
38	18940
39	6303
39	6574
39	9806
39	10866
39	13779
39	13894
39	18060
40	8807
43	8950
44	13152
46	1727
46	6505
46	7504
47	10529
47	11533
47	20071
51	11889
52	7500
54	2336
54	3688
54	3948
54	20147
54	20435
55	14348
56	849
56	16876
58	4120
58	7776
59	7776
59	8553
59	11750
59	13894
60	356
62	19575
65	13272
65	20707
66	7126
67	8564
68	8282
68	18940
69	4864
70	19833
72	7836
73	7330
75	7108
78	15741
78	22503
79	3595
79	19856
79	19969
80	19953
83	7836
84	7836
87	8270
87	17890
88	5757
89	20583
90	8504
90	21408
91	819
91	3688
91	6405
91	7126
91	7836
91	13050
91	20492
92	3788
92	8763
92	20015
94	1943
95	4884
95	14498
95	17878
95	19969
97	234
97	5298
98	7990
98	20372
99	20998
99	22368
101	10394
101	11407
103	392
103	4910
106	21729
107	100
108	17898
109	12516
110	6728
110	18940
111	2161
111	3601
111	6728
111	8989
111	13272
111	20147
111	22503
114	13990
116	1116
116	7463
116	13988
116	14162
116	15704
117	228
117	6974
117	7307
118	302
118	18940
119	14462
119	18796
119	20027
120	1943
121	15064
122	4904
122	6718
125	22828
126	1826
126	5814
126	13590
126	15024
127	8362
128	7416
131	5033
133	19856
134	22099
136	2168
136	6290
136	8827
136	11471
136	19180
137	6034
138	4284
138	10400
138	10791
138	22350
141	2336
141	5280
141	21070
142	4074
142	13554
143	3926
144	18909
145	6778
146	1070
146	14172
149	10276
150	21552
151	19343
152	4074
152	13677
153	7330
153	10427
153	20278
154	3333
155	15507
157	756
157	1943
157	1955
157	21392
158	10252
159	12260
159	18060
161	5349
161	9391
162	4475
162	16935
163	3632
163	3713
163	20984
163	22820
164	8652
165	244
165	302
165	18554
168	3921
168	22040
170	1070
170	2102
170	7330
170	11889
170	15601
170	18599
170	19186
170	20877
170	22355
170	22828
171	1079
171	10759
173	234
173	10254
174	1070
175	2355
175	20643
