1	21183
2	5810
2	14751
4	17233
4	21534
6	5266
6	18368
9	3728
9	4764
9	8674
9	14983
9	20406
9	21534
10	8122
10	14851
10	21296
11	7235
12	21995
13	3460
13	3506
14	7968
14	21059
16	6107
16	11903
16	19153
17	11280
17	17886
20	14032
22	6359
24	1742
24	5093
24	5170
25	16768
25	17851
28	15926
29	2764
29	9509
30	5939
30	6014
30	15901
30	20094
31	2196
31	10475
32	7780
33	3984
33	9264
33	14435
33	14612
33	16473
35	8306
35	13886
36	1468
36	3264
36	8807
36	12344
36	13883
36	16433
36	21028
37	8827
39	12739
39	15640
39	17502
39	17951
39	20255
39	20996
39	21110
39	22612
40	726
40	8807
40	11693
41	225
42	8055
42	18341
43	2282
43	19632
45	3031
46	3309
46	5425
46	11371
46	16147
46	18134
48	14838
48	17773
49	6986
49	7009
49	7737
49	8579
49	22735
50	10492
52	9215
54	3948
55	5425
55	21304
56	849
56	7027
57	442
58	11312
59	7776
59	16477
59	16947
60	4601
60	13327
60	18660
60	18965
61	4727
61	14246
62	10570
63	4008
63	10239
63	11349
63	12385
65	14743
65	20707
67	6811
68	10984
69	5079
70	15358
71	8482
74	1133
74	2172
74	13439
75	10330
75	19153
76	229
76	341
78	10570
78	18095
78	22738
79	218
79	4727
79	10602
80	7974
81	10570
81	21110
82	19139
82	19895
84	17090
85	563
85	21534
86	2309
86	7974
86	18109
87	5810
88	1726
88	4690
88	11708
89	1120
89	9817
90	19253
91	563
91	584
91	3267
91	3984
91	4060
91	7762
91	16533
91	17053
91	17216
92	925
92	7208
94	7109
95	719
95	1359
95	14062
95	17878
97	18240
98	4735
98	7990
98	16972
101	410
101	1907
101	3984
101	8696
101	17773
101	21778
103	4354
104	14765
105	3270
106	14539
106	17947
107	8453
107	13515
108	22576
109	8178
109	8416
109	10782
109	22542
110	14315
111	3601
111	20147
113	19153
114	9525
114	14435
116	7463
116	10782
116	20725
117	1128
117	3499
117	17564
119	5527
119	5810
119	21831
120	3984
121	21456
124	8679
124	11848
125	14706
125	16928
126	246
126	16064
126	20808
126	21534
128	3402
128	16225
129	4459
129	8674
130	3752
130	16492
131	8453
132	21414
133	4964
134	9696
136	20986
137	6034
138	17883
139	21778
140	9145
140	10330
140	10623
140	12403
142	3460
143	1689
143	4982
145	311
145	1689
145	15616
146	20746
147	20746
147	21165
148	17053
149	3060
149	13491
150	18095
153	7320
153	15926
153	21536
154	3810
154	14743
157	1955
157	5170
158	15428
160	1027
160	13703
161	850
161	7780
161	11728
161	19153
163	3362
163	18856
165	1225
165	7622
165	22661
166	21524
168	10586
168	14435
170	8184
170	11030
170	15392
170	15496
170	18666
170	22071
171	10116
172	1918
172	9335
173	234
173	946
173	22292
174	14486
175	20746
177	628
177	22022
178	13665
179	13665
181	1912
181	22482
183	21183
184	19269
186	345
186	8119
187	10007
189	7974
190	10621
192	7708
192	14229
192	20998
193	410
193	7923
194	21205
195	10602
195	11381
195	21613
196	563
196	4763
197	719
197	11314
197	11480
198	13969
198	19153
200	1948
200	18272
200	21720
201	21037
202	10330
203	3942
204	563
205	2526
206	6455
207	11178
209	7164
209	18856
212	3759
212	13380
213	2899
213	6835
213	13451
213	13951
214	2737
214	2796
214	6152
214	22278
216	8451
216	11475
216	11688
216	22246
217	575
217	4079
217	10339
218	726
218	13690
218	22443
219	12385
219	20044
220	5611
220	10570
220	11363
220	22247
221	9395
221	16863
222	5739
222	5942
222	14508
222	15904
222	17940
222	20853
222	21196
223	20293
224	8769
224	15465
226	18690
227	15579
228	17774
229	8016
229	12955
229	13954
230	10239
230	12385
231	7762
231	14765
231	21142
232	584
232	1135
232	4124
232	7697
232	10602
232	14260
233	9230
233	20452
233	21217
234	6078
234	13732
234	22862
235	8904
237	5984
238	1201
239	1912
239	4697
239	14765
241	22443
242	15875
242	21888
245	10782
245	11495
246	9469
247	229
247	5434
247	12887
247	19325
248	7737
250	1709
251	1709
251	22712
252	8241
252	14970
252	22851
253	7762
255	10239
257	15644
258	133
258	1135
258	3681
258	16509
258	19809
260	842
260	4079
260	6399
260	7208
261	229
262	10007
262	11193
263	726
263	1912
263	7762
263	7974
263	18947
264	19139
265	17527
266	7974
266	13176
266	15720
267	3984
267	13586
268	6943
268	19153
269	1919
271	1793
271	1877
271	3772
271	5062
271	5266
271	5303
271	6019
271	10339
271	11753
271	13882
271	14643
271	15063
271	17146
271	17161
271	22124
271	22841
272	1912
272	10239
272	14765
273	6807
275	4496
275	21495
276	6711
278	19181
278	20372
279	7814
279	11497
279	11633
279	17684
279	21534
280	10671
281	347
281	8122
282	3493
284	6789
285	6253
289	6237
289	7794
289	18962
290	22415
291	16869
291	22188
292	1490
292	2323
292	6510
292	11312
293	10239
293	14271
294	3759
295	509
295	2818
295	3043
295	3645
295	6451
295	6807
295	9556
295	9715
295	9919
295	10075
295	10817
295	13462
295	14839
295	16975
295	18193
295	20263
295	20293
295	20347
295	21122
295	22332
296	10239
297	8939
297	14298
298	16077
299	7697
300	9864
302	16604
302	17664
303	7247
305	719
305	2917
305	6294
305	7109
305	7974
305	10533
305	10564
305	15326
305	16023
307	1912
308	13992
308	15433
309	9738
309	18772
309	20568
313	1222
313	8100
313	14260
313	16690
313	21598
313	21613
314	10492
315	17097
316	5170
316	16767
317	18523
318	4811
318	15313
319	16477
320	16229
321	3099
322	3984
322	8674
322	20224
323	14657
324	4601
324	12780
324	17754
324	17955
325	11324
326	1542
327	5170
327	7208
327	14229
328	100
328	15294
329	8450
329	9499
329	10239
330	19347
332	8153
333	19895
334	563
334	7109
335	8416
335	16604
336	4727
336	9297
336	12488
336	13740
338	200
338	3031
338	7174
338	9911
338	11508
338	12059
338	12481
338	12557
338	12581
338	16492
338	19095
338	19112
338	19153
338	19172
338	20568
338	22150
338	22616
339	7430
339	7635
339	16863
340	13887
340	19333
342	709
342	12184
343	5593
343	10255
343	16677
346	4717
346	19653
348	10339
349	4933
349	6031
349	6807
349	13359
351	3166
351	11371
353	6399
354	15342
354	19333
357	5266
357	18095
358	11651
358	19901
359	13665
360	16797
363	18856
364	2925
365	3984
366	8674
367	14888
368	2194
368	11964
369	229
370	16800
371	4905
371	20568
372	22630
374	347
376	345
376	4764
376	22345
380	15896
382	20568
384	10468
384	10475
384	16701
386	19153
387	3912
390	892
391	6409
391	11273
391	18533
392	16568
394	3984
396	11516
399	10239
399	10865
399	12385
399	21292
400	1222
400	1445
400	8833
400	13665
400	19153
400	19617
400	20149
401	11812
404	21563
405	10822
406	21536
409	726
409	13882
409	20620
410	6557
410	20314
413	5635
413	7923
413	9391
413	12015
413	12424
413	12863
414	4124
414	21534
417	6012
417	7762
417	9484
418	11023
419	21059
420	11834
421	3803
421	9282
421	21534
422	7814
423	6511
423	8353
424	3081
424	16705
424	17767
424	17884
424	20841
425	18891
426	6979
429	16856
429	16896
430	741
430	12420
430	20255
432	1953
432	4495
433	5136
433	7923
433	22780
434	21456
437	21456
438	3991
438	6012
438	21666
439	8486
439	14962
439	17793
440	7350
441	11714
441	14366
442	18676
444	2908
444	2995
445	3382
447	11064
448	17155
449	10330
450	21942
452	3984
452	5887
452	11311
452	14649
453	1100
455	18008
456	4488
456	17233
456	21385
458	18856
459	7351
460	737
460	7974
460	13148
460	19741
462	1019
462	3651
462	10341
462	10746
465	8674
465	20808
466	5858
466	7583
468	4060
468	14817
469	1953
470	6934
470	10175
471	3728
471	18660
472	345
472	1495
472	4128
472	6807
473	1212
474	12879
475	4009
475	19340
476	6979
476	7313
476	16573
477	6711
477	11381
477	19846
478	14049
478	14411
478	16701
481	1277
481	8450
482	3759
482	12079
482	16642
482	19781
482	22187
483	13259
484	15151
485	10339
485	14229
485	16787
487	12451
488	12577
488	18582
489	485
489	4194
489	8449
489	15054
490	3031
490	5162
490	8038
492	7762
492	12685
493	3554
494	8646
494	12592
494	13902
494	22735
495	6979
495	12374
497	9068
497	10239
498	5887
499	7898
499	10332
499	16568
500	7923
500	20255
502	13823
502	14027
502	20301
503	20568
504	7261
504	10492
504	11806
504	13109
505	2877
505	12129
506	6480
506	10121
507	9919
507	14300
507	16569
508	17233
509	10112
509	13262
510	563
510	810
510	3277
510	4952
510	10406
510	10614
510	19898
510	20492
511	3031
511	11381
512	13462
512	21183
513	21110
515	11196
516	719
517	11314
517	17233
517	21066
518	22408
521	4565
521	11314
521	14260
521	17225
521	18947
521	21536
522	18368
523	17192
524	3728
524	4459
525	8122
525	14604
525	21560
526	6806
526	8579
526	10248
526	10260
526	10570
527	19286
528	10623
529	2451
529	9919
530	6990
530	11565
531	12766
533	19492
535	19153
536	3984
536	5206
536	11784
536	15784
536	16604
537	15689
538	3007
539	11288
540	2633
540	3820
540	15418
541	390
541	10339
541	13712
541	17564
544	13529
544	17446
545	21780
546	5964
547	17184
548	8118
548	8453
548	10592
549	11337
549	12137
550	4459
550	11282
551	7208
551	10330
552	17216
553	1912
555	7275
555	21385
557	6621
557	17159
558	8674
558	20998
559	9556
560	20029
561	7300
564	2050
564	12660
564	15468
564	21046
565	4754
565	14486
565	18891
567	6780
568	719
569	21513
570	8833
570	9772
570	9793
570	10984
570	20467
571	6928
571	8389
571	20346
572	5601
572	8238
572	9071
572	12879
572	19399
573	892
573	1912
573	2633
573	3031
573	3630
573	3826
573	7353
573	7737
573	10339
574	11381
575	563
576	10230
576	14912
577	3138
577	22021
579	10269
579	18175
581	3460
581	22030
583	3510
583	7258
583	20701
584	7139
584	12624
585	17647
587	13326
587	14822
587	15558
587	21762
588	5522
588	9919
588	14812
590	381
590	10239
591	5002
591	7320
591	17318
593	4907
593	8268
593	18708
595	7923
596	16268
596	20255
599	18947
600	18310
601	7848
601	17564
601	20968
601	22528
603	1953
604	1359
604	4615
604	16499
604	17751
604	21885
605	11714
606	295
606	505
606	766
606	780
606	985
606	1702
606	1940
606	2201
606	2795
606	5062
606	5170
606	8544
606	8771
606	10050
606	11104
606	12058
606	13245
606	17851
606	18000
606	18465
606	20174
607	9016
609	561
609	9300
609	17793
609	20996
610	10492
611	202
611	8327
613	8832
614	10743
615	15925
616	94
616	12129
618	1135
619	4206
620	10239
622	20124
626	1912
626	6621
627	6979
627	13441
629	20568
630	3769
630	19754
631	2511
631	3110
631	22599
635	3656
635	3728
635	4079
635	10339
635	11508
635	14765
635	17085
635	18555
635	19969
635	22022
639	6579
641	3782
641	4500
641	7923
641	8018
641	14604
642	11202
643	20630
644	7941
645	7780
645	8055
645	14657
645	17773
646	229
646	11280
646	16928
647	6449
647	9321
647	10330
647	15920
648	719
650	17406
651	10570
651	11349
651	14485
652	709
652	4868
652	7968
652	8657
652	8784
652	9919
652	10249
652	12868
652	14069
652	22022
653	3051
654	12471
658	21875
659	14508
659	14838
661	21534
662	4026
663	9919
664	4596
664	6032
664	8413
664	9743
664	15574
664	16579
665	12144
665	19588
666	5075
667	10621
670	3228
670	21243
670	21313
673	13469
674	4982
676	20321
677	2627
677	3928
677	19428
678	5833
678	18569
679	4486
679	7780
679	14558
680	3015
680	6012
680	18856
681	1609
681	3728
683	133
683	7780
683	15790
684	4459
686	16995
687	1774
687	8831
687	14502
687	14895
688	3782
689	1534
690	3464
690	17153
691	5859
691	12305
691	16778
692	6569
693	18940
697	8674
697	15541
697	19878
699	10339
702	7814
704	6449
704	12485
705	18008
706	11598
706	16343
707	19897
708	563
708	3999
709	10280
710	2952
710	10339
712	563
714	14446
715	795
715	3760
715	4538
715	12349
715	13256
716	7908
717	263
717	14657
718	7611
719	2968
719	3782
720	16604
721	22606
722	4270
722	14188
722	19749
722	20996
723	18784
724	4770
724	13450
726	892
726	2309
726	3755
727	5263
728	1027
728	7027
728	8769
729	4842
729	10461
729	11839
730	302
730	892
730	7531
730	7762
731	1318
731	7861
731	14838
733	12860
733	17053
735	6511
735	9311
736	3984
736	7208
736	21456
736	21472
737	886
737	6455
737	10007
738	280
739	9696
739	13087
739	13176
739	15034
739	18386
740	13439
740	16441
741	1359
741	2764
741	6044
741	9339
741	19288
741	19355
742	3728
742	6963
743	611
743	11203
743	17647
743	18922
744	942
744	7730
745	5810
747	3099
749	16274
750	12825
751	6962
751	19567
753	8685
753	10621
755	3200
755	3993
755	4564
755	5233
755	15496
756	10019
757	19550
758	16554
759	5892
759	16703
760	22712
762	3370
763	12780
764	2764
764	6124
764	6378
764	9156
764	9283
764	9302
764	15508
764	19399
766	17584
767	3728
768	19024
768	20108
769	5892
769	6885
769	13221
770	5170
770	10339
770	12500
771	1019
771	6621
771	13642
771	18358
772	13460
772	17273
774	7762
776	1125
777	7255
778	7923
778	21122
778	21273
780	12825
780	13703
781	3656
781	5142
781	10239
781	19976
784	8437
784	21109
785	10743
785	11306
785	14536
787	7109
788	3759
788	5487
788	10239
788	16039
789	719
789	4508
789	7762
789	17661
790	1207
790	1319
790	7780
790	7814
790	20452
791	20370
792	3728
792	3826
793	3782
794	225
794	5144
794	10339
794	20187
795	11314
795	16108
795	20347
796	21142
798	6908
798	11719
798	12043
798	18856
799	8450
799	13326
800	1953
800	17097
801	15710
802	9263
802	17233
802	19153
803	5498
803	14383
804	4559
804	6806
804	7775
804	8268
804	16024
804	17409
805	11764
806	12203
806	16164
807	3031
807	20311
807	20365
808	21686
810	726
810	1877
811	225
811	3078
811	16568
812	3769
812	9988
813	7622
813	12825
813	19266
814	8122
814	22138
816	7381
816	10570
816	20404
817	14839
818	3820
819	9919
820	2563
820	7773
820	10971
820	20986
824	9759
824	9978
824	11345
824	16568
824	18126
824	20993
824	22661
825	4819
826	492
826	536
826	1734
826	2441
826	16742
828	6950
829	18647
829	19941
830	390
830	14604
830	21321
831	3658
831	7655
831	8024
831	12124
831	19239
834	20772
835	3769
835	7247
836	6909
836	7974
837	5714
837	11910
837	12034
839	17564
839	19632
841	11314
845	2282
846	6886
846	18940
848	1201
848	7737
848	22443
849	6156
850	20452
851	11273
852	1912
852	10602
857	527
857	1503
857	3460
857	8353
860	9509
862	12577
862	20562
863	16455
863	19754
864	2167
865	10330
866	20808
869	19433
870	10513
871	16028
873	563
873	20103
873	22293
876	2449
876	5485
876	5682
876	19948
877	15034
878	5304
878	8207
879	18095
881	765
881	2027
881	14962
882	3921
884	3119
884	4697
885	1279
885	10822
885	13732
885	14229
885	16299
886	14260
888	4393
888	15081
888	22626
890	2577
890	14917
890	18008
891	18465
891	21560
892	14260
892	14498
892	21142
893	12262
894	1319
895	12745
895	19823
896	7974
899	21035
900	12059
901	7762
903	1912
903	7635
903	10031
903	14948
904	17647
904	21456
905	9738
905	10171
905	10239
906	3715
906	11811
906	19153
907	11753
907	12971
907	14324
909	7762
909	8450
909	11196
910	3052
910	13732
911	16031
912	4703
912	11120
912	11266
912	19268
913	10168
913	16928
916	9764
916	19781
917	4565
917	5522
917	11314
917	20213
918	1414
918	9086
918	10152
919	7954
920	229
924	6254
924	19153
924	22852
926	12949
926	19153
927	294
927	19353
927	19969
928	11371
929	2405
929	8184
929	8674
929	18262
930	398
930	442
930	563
930	684
930	810
930	2649
930	2656
930	2752
930	2925
930	3464
930	3705
930	3755
930	3815
930	3842
930	3972
930	3984
930	4060
930	4124
930	6111
930	6138
930	6186
930	6306
930	6307
930	6369
930	6620
930	6698
930	7844
930	7898
930	7923
930	9048
930	9102
930	9143
930	9430
930	9631
930	9738
930	10182
930	10492
930	11120
930	12403
930	12581
930	12743
930	13703
930	13817
930	15640
930	15831
930	16716
930	16852
930	16953
930	16972
930	17564
930	17902
930	19153
930	19340
930	19562
930	20006
930	20255
930	20296
930	20324
930	22167
930	22289
930	22308
930	22372
930	22652
930	22801
931	14173
932	10837
932	11328
934	7974
934	21081
936	3820
936	6715
936	12581
938	7762
939	12879
940	15815
942	7109
942	16908
943	4565
943	17677
945	11630
945	14468
945	21778
946	4954
946	7186
946	11566
946	14375
946	15034
947	3759
947	12344
948	9441
948	12901
949	8833
949	17564
951	6835
951	7031
952	563
952	13740
954	11508
955	18772
956	8055
956	20568
957	18865
958	3656
958	6462
958	7251
958	7554
958	9746
958	15999
959	1276
959	11625
960	20235
961	3926
961	4475
961	15313
962	12565
962	19343
963	12332
963	18652
964	21613
965	10239
966	9897
966	14002
967	1311
967	3782
967	7706
967	10302
967	13425
967	15335
967	16181
967	19153
967	21722
967	22191
969	381
972	20201
972	21456
973	14762
973	22733
974	16604
975	6545
976	4676
976	4717
977	3757
977	13594
977	17534
977	18277
978	13756
978	20568
979	9988
979	18892
980	17847
980	17929
981	7836
983	3376
983	19685
985	2114
988	9335
993	12988
994	4216
994	19153
998	9897
1000	9919
1000	11374
1000	13359
1000	20023
1000	20223
1002	3770
1002	10543
1002	21109
1004	10717
1005	2196
1005	14765
1006	8579
1006	8674
1006	9846
1006	10621
1007	13319
1007	13738
1008	561
1009	421
1009	15294
1010	14782
1011	3031
1011	17564
1012	1319
1012	7762
1013	6012
1015	726
1016	8449
1016	8588
1016	9838
1016	13685
1016	15794
1017	6232
1017	7088
1017	7719
1020	3856
1020	5161
1020	11708
1021	11326
1021	17203
1022	17124
1023	336
1023	2760
1023	9395
1024	3523
1026	1041
1026	4232
1026	7541
1027	12553
1028	6019
1028	10180
1028	11470
1028	22630
1029	775
1030	10339
1030	12483
1031	269
1033	14435
1034	10007
1034	18953
1035	6098
1035	10049
1035	10269
1036	3228
1036	7583
1036	20171
1037	3276
1037	6184
1037	7622
1037	10248
1037	18680
1038	6302
1039	244
1040	345
1040	2106
1040	4565
1040	14199
1043	4755
1044	7308
1044	21472
1045	719
1045	7792
1045	13462
1045	13887
1046	7208
1048	6979
1048	19023
1049	7762
1050	8777
1050	21907
1051	9782
1051	21536
1052	418
1052	3382
1053	8122
1054	3017
1055	11701
1056	18892
1058	2649
1059	381
1059	17103
1060	7291
1060	19153
1061	229
1061	975
1061	1608
1062	10175
1064	6728
1064	20996
1068	11474
1068	15799
1069	6856
1070	17951
1070	21196
1071	860
1071	981
1071	1002
1071	2516
1071	2952
1071	2997
1071	3128
1071	3436
1071	3556
1071	3917
1071	4202
1071	4232
1071	4749
1071	4910
1071	5090
1071	5880
1071	7080
1071	7320
1071	7462
1071	7521
1071	8720
1071	8777
1071	10782
1071	11948
1071	11992
1071	12576
1071	14014
1071	14067
1071	15859
1071	18373
1071	18964
1071	19059
1071	19530
1071	20672
1071	21423
1071	21875
1071	21942
1071	22246
1071	22733
1072	2511
1072	9499
1072	18950
1074	2976
1075	7417
1076	16407
1077	6624
1077	20221
1078	2965
1078	11288
1079	3031
1079	15342
1080	5113
1080	5170
1080	11722
1080	18119
1080	21563
1082	3984
1082	8679
1085	7780
1085	14828
1087	4079
1088	4459
1088	7762
1089	4697
1089	7702
1090	1609
1090	1705
1090	12740
1090	17434
1092	8353
1092	21778
1093	8122
1093	13823
1094	21059
1095	16677
1096	4727
1096	10283
1096	21092
1096	22152
1097	3563
1099	4727
1100	12331
1102	497
1102	6359
1103	7774
1104	12775
1105	15496
1105	17053
1107	12249
1108	485
1108	3460
1108	19221
1109	10570
1109	15389
1111	892
1111	8619
1113	15724
1114	11314
1114	20726
1116	9919
1117	9779
1118	1128
1118	1414
1118	3289
1118	6449
1118	7238
1118	13703
1118	14765
1118	17233
1118	19917
1119	4758
1119	8105
1119	18753
1120	20746
1121	535
1121	3769
1122	15710
1122	16039
1123	10138
1123	20255
1123	20259
1124	11708
1124	13981
1126	8983
1127	5170
1128	2195
1128	3528
1129	10330
1130	1545
1130	5170
1130	9919
1130	15170
1131	563
1131	14765
1132	9149
1132	11209
1133	719
1133	3728
1133	10112
1133	10865
1133	13562
1133	21484
1134	17951
1135	2449
1135	11638
1136	7622
1136	8882
1137	4168
1138	10617
1138	10838
1139	8450
1140	563
1142	2196
1142	19153
1144	13846
1146	11282
1146	16437
1147	5577
1148	2925
1148	9319
1149	3782
1149	14604
1151	18831
1153	7875
1153	16703
1154	5170
1154	16954
1155	3451
1155	3728
1155	9919
1155	16580
1156	9556
1157	1523
1157	7109
1157	12232
1157	17124
1158	11947
1159	2644
1159	16972
1159	22514
1160	3984
1162	12553
1166	1125
1166	1206
1166	8207
1166	8765
1168	7762
1168	17564
1168	18020
1169	20330
1172	3951
1172	10239
1172	20746
1173	6835
1175	13221
1176	17837
1177	7282
1177	20255
1178	3635
1178	15722
1179	4670
1179	10838
1179	16550
1179	16707
1181	20568
1182	6807
1182	18708
1183	323
1183	8318
1184	384
1184	6455
1184	10475
1184	12825
1186	14765
1187	4676
1187	4697
1189	9006
1190	5812
1190	17721
1191	1503
1191	10570
1191	19293
1191	22763
1192	18690
1193	8207
1194	749
1194	10394
1194	13567
1196	1183
1196	13738
1197	4263
1197	12026
1198	6965
1198	10305
1198	13791
1198	16262
1198	16377
1198	20452
1200	4806
1200	6947
1200	7186
1200	9066
1200	9445
1200	13813
1203	4102
1203	5399
1203	14804
1203	14927
1203	15821
1203	16283
1204	10420
1205	8416
1207	13562
1207	16768
1208	9696
1208	14375
1208	18504
1211	3728
1211	8674
1211	10239
1211	13732
1213	8124
1216	7725
1217	6161
1217	7208
1217	13246
1217	16471
1217	18856
1218	4564
1219	9284
1219	12949
1219	19153
1220	4697
1220	17572
1221	15706
1223	421
1223	563
1223	1912
1223	3759
1223	5170
1223	8133
1223	8450
1223	10865
1223	11212
1223	11349
1223	11714
1223	13028
1223	14921
1223	17770
1223	18031
1223	18095
1223	18151
1223	21543
1225	269
1225	10233
1225	19976
1225	21142
1226	16768
1227	12589
1227	19153
1228	6711
1228	19924
1230	1070
1230	3265
1230	5170
1230	7555
1230	9738
1230	11066
1230	20059
1231	20462
1232	2405
1234	2794
1234	5700
1235	7611
1235	10948
1237	3728
1237	20471
1239	1027
1240	22443
1242	11903
1243	6788
1244	2895
1245	7583
1245	15926
1245	19227
1248	10239
1249	4062
1249	8353
1249	9942
1249	14962
1249	16956
1249	18922
1251	10865
1251	14657
1252	9746
1252	22548
1253	6806
1254	345
1256	2818
1257	4118
1257	4166
1257	5170
1257	7974
1257	10239
1258	9919
1258	12972
1259	3528
1259	6835
1259	12985
1260	4697
1260	6057
1261	1438
1261	6273
1262	20746
1263	10163
1263	20049
1264	10492
1265	19341
1266	2002
1268	3264
1269	3820
1270	8219
1270	13100
1271	10570
1272	90
1273	19153
1273	20746
1273	22616
1274	2444
1274	2627
1274	6742
1274	9019
1274	9251
1274	15891
1277	1828
1277	13476
1278	10239
1278	10565
1279	8350
1280	11280
1280	13276
1283	563
1283	6653
1283	11889
1284	10475
1286	740
1286	11314
1286	11381
1286	12108
1286	17010
1286	21456
1287	795
1287	18123
1288	5229
1290	5387
1291	2802
1292	11812
1292	14765
1294	7762
1294	21741
1295	17192
1295	19589
1295	22735
1296	2448
1297	3031
1297	13075
1297	16328
1297	19141
1298	7024
1298	10592
1301	18008
1302	1169
1302	10050
1303	13514
1304	12282
1306	20293
1307	7780
1310	1912
1311	3650
1311	16318
1316	6905
1316	12423
1316	13586
1317	14213
1317	15113
1317	18922
1318	3175
1318	16054
1320	16654
1321	10239
1323	6195
1323	9919
1323	11364
1323	16367
1323	19142
1323	21026
1323	22382
1323	22541
1325	8481
1326	14765
1326	19897
1328	428
1328	3225
1328	9264
1328	9738
1328	11717
1328	14141
1329	38
1329	345
1329	1725
1329	3015
1329	7690
1329	8358
1329	9637
1330	10564
1332	1624
1332	3172
1332	3460
1332	4026
1332	6511
1332	9696
1332	9743
1332	10510
1332	14879
